instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
recon_inst_mdp__6.log,0.95625887,0.962009424,0.971811834,0.982351867,0.987539788,0.989804355,0.98799971,0.987738674,0.986438389,0.986383109,0.986281108,0.985407806,0.984194355,0.982843787,0.978870685,0.976767652,0.972954213,0.97411922,0.965097091,0.960313765,0.953011577,0.93819136,0.899124746,0.886952316,0.877033586,0.877035313,0.888564311,0.911562148,0.908306748,0.92183748,0.953730673,0.992469346,1,1,1,1,1,1,1, nan
recon_inst_mdp__7.log,0.957431492,0.967575924,0.975887932,0.979331575,0.98189804,0.983722175,0.984252113,0.985394913,0.986163673,0.987826387,0.989427499,0.987269097,0.986449736,0.986661437,0.986295195,0.984460759,0.985369058,0.981964441,0.979573342,0.977123412,0.967720655,0.962192442,0.93407625,0.885522763,0.890873742,0.881056188,0.92792348,0.925342078,0.946479097,0.966203392,0.988766897,0.99269926,0.995254283,0.996117598,0.99473038,0.997131968,0.997494335,1,1, nan
recon_inst_mdp__8.log,0.889585291,0.82118489,0.80242756,0.781951008,0.825688543,0.832602994,0.853489725,0.873515382,0.884886256,0.894325555,0.911607467,0.918884153,0.925739273,0.931050692,0.940858176,0.944021233,0.944463776,0.943962939,0.945079739,0.939327851,0.92304322,0.878140428,0.832339011,0.818849615,0.836564028,0.871341928,0.880843837,0.919182208,0.932500826,0.968263833,1,1,1,1,1,1,1,1,1, nan
recon_inst_mdp__9.log,0.973266112,0.972254239,0.974779789,0.971349366,0.971438992,0.974101162,0.975189911,0.976305242,0.979329704,0.982384079,0.984887449,0.98806304,0.989505951,0.990117321,0.990538181,0.989982857,0.988178282,0.985891176,0.985616496,0.985908431,0.98435078,0.980346529,0.974518283,0.959645099,0.936139043,0.92291657,0.89431714,0.936423136,0.949598583,0.954082099,0.977084662,0.990220576,0.986070286,0.98981848,0.989635909,0.991880692,0.990323922,1,1, nan
skill_teaching_inst_mdp__1.log,0.971894614, nan,0.97460321, nan,0.970993718, nan,0.938139272, nan,0.93268201, nan,0.912348706, nan,0.895457834, nan,0.944444444, nan,1, nan,0.833333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
skill_teaching_inst_mdp__10.log,0.528642522, nan,0.539092737, nan,0.561311711,0.533129955,0.593850523,0.536108696,0.640875863,0.536441481,0.663757202,0.669947784,0.691409678,0.674717237,0.717151955,0.678883625,0.736556261,0.674720839,0.726126101,0.674458543,0.73279032,0.664220325,0.725217743,0.666172561,0.708384722,0.648493165,0.730241408,0.729718616,0.753203565,0.689669407,0.80893449,0.833072816,0.815461079,0.863785365,0.845480538,0.916666667,0.84672619,0.958333333,0.75297619, nan
skill_teaching_inst_mdp__2.log,0.971908622, nan,0.973964586, nan,0.972596947, nan,0.936388326, nan,0.947514356, nan,0.89587612, nan,0.866295483, nan,1, nan,1, nan,1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
skill_teaching_inst_mdp__3.log,0.974019919, nan,0.977521117, nan,0.971124193, nan,0.971249345, nan,0.965907509, nan,0.958149965, nan,0.961521652, nan,0.959816578, nan,0.956125808, nan,0.933335957, nan,0.924966416, nan,0.923403496, nan,0.926642913, nan,0.947916667, nan,0.972222222, nan,0.958333333, nan,0.944444444, nan,0.916666667, nan,1, nan,0.916666667, nan
skill_teaching_inst_mdp__4.log,0.97660607, nan,0.977969153, nan,0.982352024, nan,0.979545033, nan,0.980900085, nan,0.981037743, nan,0.972349225, nan,0.969692115, nan,0.960752634, nan,0.946862854, nan,0.958433931, nan,0.943332563, nan,0.938742337, nan,0.922167636, nan,0.966666667, nan,1, nan,1, nan,0.666666667, nan,0.916666667, nan, nan, nan
skill_teaching_inst_mdp__5.log,0.692269928, nan,0.743040372, nan,0.781558379, nan,0.83575539,0.831611248,0.863878162,0.876303424,0.877762607,0.879260978,0.889034529,0.879388655,0.894286839,0.877224949,0.900348609,0.870124875,0.901125724,0.76346352,0.896331018,0.709890609,0.912199559,0.714028245,0.879063129,0.698495151,0.879711584,1,0.883435002,0.981481481,0.861933725,0.861111111,0.834126015,0.962962963,0.832889628,0.934343434,0.875478927,0.935897436,0.750957854, nan
