instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
navigation_inst_mdp__10.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21E-06,4.19E-05,0.00029735,0.009704885,0.008916312,0.013161112,0.012724255,0.010810953,0.00865905,0.005523692,0.00049294,0.012427691,0.011962754,0.014243899,0.006802721,0,0.013937055,0.027777778,0.014705882,0,0,0.035714286,0.045454545,0, nan
navigation_inst_mdp__2.log,0.267611336,0.191666667,0,4.28E-05,0,0,0.133333333,0,0.108333333,0.125,0,1.48E-05,0.000138517,0.000541928,0.083333333,0,0.0625,0,5.19E-05,0.001320029,0,0.083333333,0,0,0,0.000514434,0.000925605,0,0,0,0,0,0.000276763,0,0, nan, nan, nan, nan, nan
navigation_inst_mdp__3.log,0.223081705,0.125,0,0,0.000160476,0,0.071428571,0.130952381,0.011904762,0.071438142,0.071629544,0.044300266,0.04,0,0,0,0.001011444,0,0.05,0.083333333,0,0.062616116,0.063091743,0,0.111111111,0,0,0.000343385,0,0,0,0,0.000319323,0.4,0.333333333,0,0,0, nan, nan
navigation_inst_mdp__4.log,0.211630322,0,0,0.125016036,0.000251811,0,0.088888889,0.05751686,0.05537547,0.081043112,0.005747126,0.077586207,0.146837675,0,0,0.072916667,0.02879597,0.00134653,0,0.023809524,0.035862215,0.002455279,0,0.033333333,0.097339135,0.001563645,0.066686704,0.050646881,0.125,0.041666667,0.101645218,0.145833333,0.041666667,0.047619048,0,0,0,0,0, nan
navigation_inst_mdp__5.log,0.200297649,0.15,0.025020728,0.058391298,0.058595428,2.37E-05,0,0.000330425,0,0.255555556,0,0.000413127,0,0,0,0,0.000251679,0.129310345,0.163795315,0.172862282,0.041666667,0,0,0.001543925,0.066666667,0,0.05,0.050264973,0,0,0.000246934,0.0625,0.0625,0.083333333,0.083333333,0,0,0.125,0, nan
navigation_inst_mdp__6.log,0.179918451,7.08E-06,0.000177277,0,0,9.63E-05,7.94E-05,0.108551389,0.117404696,0.211111111,0.128528595,0.152694241,0.00862069,0.011508565,0.007906941,0.013793103,0.013793103,0,0.121061045,0.114942529,0.136206897,0.0002535,0.025129076,0.051142476,0.050613868,0.1,0.085714286,0,0.000239267,0.080357143,0.056162129,0.000200272,0,0,0.05,0.0625,0,0.083333333,0.125, nan
navigation_inst_mdp__7.log,0.135786329,6.62E-06,0.000174579,0,5.77E-06,0.000321844,6.05E-06,8.97E-05,0.126080656,0.18918768,0.001304649,0.061143338,0.192622841,0.203495795,0.016666667,0.021737557,0.023062558,0.011111111,0.006198835,0.093888889,0.133517401,0.147222222,0.019341924,0.064438735,0.108388812,0.083446895,0.002118417,0.076414027,0.027777778,0,0,0,0.071428571,0.041666667,0,0.083333333,0,0,0, nan
navigation_inst_mdp__8.log,0.000227037,7.82E-05,0.008507075,0.008481023,0.008458735,9.66E-05,0.000198139,0.008476349,0.025,0.032051282,0,0.000128391,0.010416667,0.021247692,0.024346642,0.031510027,0.031307226,0.038194444,0.001045213,0.020187551,0.023809524,9.08E-05,0.012086186,0.047629533,0.039473684,0.039473684,0.01402009,0.03125,0.000127452,0.017857143,0,0.01796552,0.025,0.03125,0.09375,0.083333333,0,0,0, nan
navigation_inst_mdp__9.log,1.71E-06,8.11E-06,3.20E-05,5.92E-05,9.34E-05,0.000373457,1.80E-06,8.74E-05,0.008333333,0.008333333,0.008333333,0.008474978,0.008334288,0.016692868,0.009123616,0.034484313,0.017923083,0.000618724,0.010656524,0.005439612,0.015873016,0.000198351,0.005966102,7.93E-05,0.000316652,0.000114601,0.011904762,0.011909963,0.01202822,0.025510204,9.86E-05,0.029411765,0,0.020833333,0.020833333,0.05,0.05,0,0, nan
recon_inst_mdp__1.log,0,0,5.30E-06,1.58E-05,2.06E-05,4.52E-05,0.000108254,0.000161133,0.000194194,0.000407157,0.000395096,0.000456209,0.000615745,0.000893341,0.000887522,0.000995081,0.001254338,0.001490485,0.001768956,0.002074829,0.002548138,0.003006614,0.003727181,0.020977175,0.006153837,0.005991776,0.007762538,0.00295577,0.008117298,0.015459592,0.02424314,0.033988558,0.027503799,0.011946533,0.029573935,0.029463193,0.041854637,0.043107769,0.04962406, nan
recon_inst_mdp__10.log,1.94E-06,1.61E-06,6.22E-07,5.82E-07,2.01E-06,2.62E-06,2.99E-06,2.85E-06,4.59E-06,9.65E-06,2.67E-06,5.54E-06,5.18E-06,1.13E-05,6.16E-06,1.27E-05,1.10E-05,1.38E-05,3.09E-05,2.47E-05,3.25E-05,4.98E-05,5.98E-05,0.000165015,0.00022921,0.000419389,0.000587287,0.000789753,0.000408392,0.000167357,3.46E-05,2.23E-05,1.20E-05,0,0,0,0,0,0, nan
recon_inst_mdp__2.log,0,4.19E-08,2.42E-06,8.50E-06,1.37E-05,5.48E-05,4.82E-05,0.000123557,0.000124866,0.000256932,0.000371089,0.000399629,0.000452044,0.000624297,0.000783237,0.000891067,0.000940806,0.0013301,0.0014342,0.001519932,0.00167964,0.00214616,0.002672222,0.002880746,0.002716462,0.003536103,0.003450743,0.009812677,0.006229774,0.005174664,0.014045136,0.015555556,0.020634921,0.006666667,0.018412698,0.019047619,0.014285714,0.014285714,0, nan
recon_inst_mdp__3.log,1.96E-05,3.32E-05,6.59E-05,8.30E-05,0.000124084,0.000156025,0.000161524,0.00018441,0.00022705,0.000222641,0.000281416,0.000324298,0.000318932,0.000406627,0.000386313,0.000443182,0.000489482,0.000602511,0.000641245,0.000772319,0.000763793,0.000856902,0.000994971,0.001057483,0.001309725,0.001443099,0.001773117,0.002261542,0.002819609,0.063672686,0.013504598,0.002415239,0.002455359,0.000300352,0,0,0,0,0, nan
recon_inst_mdp__4.log,6.35E-06,2.92E-06,1.93E-05,2.23E-05,2.72E-05,4.47E-05,4.72E-05,5.53E-05,7.79E-05,9.15E-05,0.000102365,0.000120881,0.000160813,0.000235023,0.000378079,0.000522138,0.000429631,0.000645289,0.000705397,0.000672022,0.000998558,0.001214673,0.001566916,0.00203425,0.002695461,0.003399118,0.003629619,0.004712365,0.008582573,0.016008435,0.012345238,0.027420551,0.016494901,0.010304415,0.024769095,0.035623906,0.061038572,0.057747516,0.0890661, nan
recon_inst_mdp__5.log,1.11E-05,4.27E-06,1.57E-05,1.61E-05,1.56E-05,2.29E-05,3.63E-05,3.41E-05,2.11E-05,3.12E-05,1.98E-05,1.71E-05,1.76E-05,2.43E-05,4.62E-05,3.01E-05,6.00E-05,3.83E-05,3.53E-05,3.45E-05,6.31E-05,8.40E-05,0.000115383,0.000259602,0.000437709,0.00069927,0.001186036,0.001943773,0.002062881,0.001920798,0.001004294,0.00019952,0,0,0,0,0,0,0, nan
recon_inst_mdp__6.log,5.50E-06,9.01E-06,1.09E-05,1.39E-05,1.49E-05,3.19E-05,4.45E-05,4.35E-05,5.50E-05,7.09E-05,8.16E-05,9.62E-05,9.85E-05,0.000131447,0.000152238,0.000170611,0.000231491,0.000263964,0.000259887,0.000304943,0.000279142,0.000406262,0.000457898,0.000584941,0.000652522,0.000832673,0.001027073,0.001294152,0.001563418,0.001385133,0.000620995,0.000673677,0.000772953,0.000909781,0.001023304,0.00167667,0.001401869,0.005309735,0, nan
recon_inst_mdp__7.log,5.59E-07,1.61E-05,2.11E-05,1.15E-05,1.89E-05,1.40E-05,2.25E-05,2.16E-05,2.15E-05,1.98E-05,5.11E-05,5.96E-05,7.09E-05,6.43E-05,7.61E-05,0.00012325,0.00012461,9.78E-05,0.000157368,0.000133625,0.000192269,0.000249557,0.00029628,0.000509243,0.000726743,0.001086354,0.001538446,0.002556253,0.002866502,0.002228972,0.001276147,0.000582369,0,0,0,0,0,0,0, nan
