instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
navigation_inst_mdp__7.log,0.763334139,0.883202203,0.883102859,0.883115131,0.883008145,0.875861023,0.874842906,0.874797767,0.87375529,0.824221816,0.800388071,0.7523844,0.852307677,0.815741755,0.851865819,0.912785393,0.880644231,0.882109315,0.851331925,0.838162479,0.838203107,0.815441206,0.832514066,0.834803518,0.807567025,0.777589411,0.733979294,0.785603977,0.741699973,0.803023208,0.739042415,0.780141894,0.739914773,0.664679444,0.669674417,0.544642857,0.5,0.55952381,0.416666667, nan
navigation_inst_mdp__8.log,0.884223381,0.907458807,0.940465547,0.915353607,0.945691629,0.8989224,0.898770701,0.923633495,0.91476516,0.958784556,0.953600924,0.928924256,0.930662412,0.941725712,0.920420325,0.898163746,0.883158475,0.869216325,0.885677182,0.900276361,0.890810739,0.875472902,0.872531184,0.886647106,0.850189216,0.854857861,0.824175192,0.809790329,0.797281366,0.820308421,0.757670945,0.754322165,0.684237837,0.675771231,0.649076569,0.55,0.5,0.5,0.5, nan
navigation_inst_mdp__9.log,1,1,1,0.999999309,0.999983318,0.999920854,0.999873575,0.999690073,0.998778124,0.996447425,0.973074873,0.972211751,0.969094445,0.959379827,0.971166793,0.951536032,0.93271201,0.932317265,0.93957289,0.930543319,0.930065507,0.916478147,0.89867731,0.914632573,0.875898995,0.878333829,0.849564318,0.830907579,0.753679132,0.775735857,0.790636404,0.703745262,0.663435061,0.711628609,0.588009438,0.530612245,0.482142857,0.5625,0.444444444, nan
recon_inst_mdp__1.log,0.987873627,0.983107981,0.99274508,0.994281584,0.9941763,0.992351836,0.992566098,0.990874076,0.985677718,0.985048628,0.986366959,0.98606053,0.984619835,0.978714833,0.973577897,0.96411932,0.957297176,0.94882744,0.943134534,0.925322435,0.905570051,0.880597776,0.842287684,0.840101178,0.809651906,0.775185068,0.779611401,0.802046765,0.767349717,0.792975642,0.815783424,0.954742849,0.922246437,0.951346966,0.900553316,0.906772487,0.90331384,0.957142857,0.926984127, nan
recon_inst_mdp__10.log,0.994382801,0.995677349,0.996225723,0.99493477,0.997098944,0.995598482,0.995579919,0.995452802,0.99278309,0.989798912,0.986785448,0.980951134,0.964225876,0.939223171,0.923076986,0.905245352,0.89567739,0.880327317,0.868459631,0.845033308,0.799282709,0.739589505,0.685244778,0.674061642,0.687196719,0.68469336,0.67784184,0.695400666,0.691432521,0.751872842,0.67253104,0.862359933,0.961311964,1,1,1,1,1,1, nan
recon_inst_mdp__2.log,0.875514557,0.910228092,0.987537236,0.995095074,0.99316168,0.98882652,0.986098568,0.981519257,0.977136321,0.977594736,0.973320942,0.970329188,0.966903229,0.964840383,0.961130433,0.95904702,0.954455325,0.948686202,0.933338774,0.911905845,0.884293035,0.84804597,0.790819053,0.778271134,0.715291861,0.665640004,0.730422715,0.728779768,0.721489217,0.773818899,0.861705877,0.943032229,0.973572463,0.965925926,0.958869396,0.973684211,0.973333333,0.973333333,0.966666667, nan
recon_inst_mdp__3.log,0.998169681,0.998772773,0.998763014,0.99873165,0.998704472,0.998212889,0.998407138,0.996593868,0.995714698,0.990475536,0.986704177,0.974656303,0.967630559,0.956957695,0.950511369,0.938544609,0.930583788,0.925735574,0.919525797,0.910429976,0.902878973,0.880323907,0.833577104,0.786468472,0.742442372,0.728786897,0.7006227,0.63687097,0.620416079,0.580320312,0.57638446,0.828116229,0.984756931,1,1,1,1,1,1, nan
recon_inst_mdp__4.log,0.985909603,0.988581798,0.99128279,0.990590204,0.988792431,0.986164002,0.987879337,0.985233809,0.985606835,0.983936999,0.981082408,0.975475882,0.974533758,0.969839538,0.964132814,0.961493666,0.955832711,0.949837314,0.94232047,0.93592498,0.928804083,0.91191187,0.884485762,0.848198546,0.796364004,0.756364485,0.728247262,0.703659203,0.69403773,0.607857558,0.582596102,0.676685556,0.753692256,0.858576618,0.891246945,0.89895878,0.908759747,0.93003367,0.957575758, nan
recon_inst_mdp__5.log,0.996619466,0.99757314,0.997850488,0.997503411,0.997060007,0.99670892,0.996562077,0.995240394,0.993341752,0.990542478,0.98702462,0.979573947,0.960435206,0.939535807,0.923567566,0.907219204,0.899508674,0.891889308,0.883559556,0.872187568,0.845667492,0.800710132,0.724213126,0.675535347,0.671826531,0.66730751,0.640009271,0.626399287,0.598293361,0.60950092,0.668535029,0.764972256,0.894736555,0.90920898,0.974784617,0.975330688,0.981422505,1,1, nan
recon_inst_mdp__6.log,0.997971025,0.998567489,0.998697447,0.998731317,0.998694012,0.998415743,0.998264611,0.997366445,0.996340822,0.991716237,0.982106725,0.970963825,0.966254116,0.956909318,0.948811343,0.943036343,0.936137516,0.931471129,0.9259499,0.917111979,0.90892595,0.894854937,0.880664367,0.848580701,0.803635832,0.763550093,0.725369567,0.687817177,0.618532622,0.580822935,0.496891672,0.775047526,1,1,1,1,1,1,1, nan
recon_inst_mdp__7.log,0.995526046,0.997091567,0.998003548,0.997679414,0.997502796,0.99747285,0.997235037,0.996281675,0.994521821,0.992313686,0.990176153,0.985338882,0.972153173,0.955492564,0.943352301,0.93312716,0.928397016,0.921740669,0.91331639,0.905374725,0.889176574,0.850151735,0.787320759,0.732704647,0.70368278,0.704363671,0.688653531,0.710481933,0.696785943,0.67423398,0.659707327,0.71591997,0.811462747,0.94377758,0.988786681,0.986755558,0.983444597,0.987151754,0.961952862, nan
